start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,train,id,from,to
2022-03-01 06:16:00,47.1601,125.9345,2022-03-01 06:42:00,46.454,125.3515,1560,G,CN~G0702,Harbin West,Fuyu North
2022-03-01 06:17:00,32.5148,106.5247,2022-03-01 06:17:00,32.5148,106.5247,0,C,CN~C0753,Dazhou,Dazhou
2022-03-01 06:17:00,32.5148,106.5247,2022-03-01 07:14:00,32.3801,105.6294,3420,C,CN~C0753,Dazhou,Yingshan
2022-03-01 06:17:00,40.7636,116.2288,2022-03-01 06:23:00,40.7636,116.2288,360,C,CN~C2202,Wuqing,Wuqing
2022-03-01 06:17:00,24.2728,112.792,2022-03-01 06:19:00,24.2728,112.792,120,C,CN~C6703,Wangniudun,Wangniudun
2022-03-01 06:17:00,24.3155,112.1884,2022-03-01 06:17:00,24.3155,112.1884,0,C,CN~C7785,Foshan West,Foshan West
2022-03-01 06:17:00,24.3155,112.1884,2022-03-01 06:34:00,24.2241,112.4276,1020,C,CN~C7785,Foshan West,Guangzhou South
2022-03-01 06:17:00,41.3407,115.5563,2022-03-01 06:17:00,41.3407,115.5563,0,D,CN~D6721,Beijing North,Beijing North
2022-03-01 06:17:00,41.3407,115.5563,2022-03-01 06:53:00,41.7447,114.9898,2160,D,CN~D6721,Beijing North,Donghuayuanbei
2022-03-01 06:17:00,24.0759,107.502,2022-03-01 07:00:00,24.9945,108.3453,2580,G,CN~G2340,Nanning East,Laibin North
2022-03-01 06:17:00,40.2513,114.7944,2022-03-01 06:53:00,39.3892,113.6591,2160,G,CN~G6737,Baoding East,Shijiazhuang
2022-03-01 06:18:00,24.3867,112.4157,2022-03-01 06:18:00,24.3867,112.4157,0,C,CN~C7027,Guangzhou,Guangzhou
2022-03-01 06:18:00,24.3867,112.4157,2022-03-01 06:28:00,24.388,112.4843,600,C,CN~C7027,Guangzhou,Guangzhou East
2022-03-01 06:18:00,32.9076,119.5715,2022-03-01 06:33:00,33.1068,119.2327,900,D,CN~D1668,Wuxi,Changzhou
2022-03-01 06:18:00,31.9401,103.1685,2022-03-01 06:18:00,31.9401,103.1685,0,D,CN~D2244,Chengdu East,Chengdu East
2022-03-01 06:18:00,31.9401,103.1685,2022-03-01 07:04:00,31.8785,104.3216,2760,D,CN~D2244,Chengdu East,Daying East
2022-03-01 06:18:00,40.3101,120.9171,2022-03-01 06:18:00,40.3101,120.9171,0,D,CN~D7741,Dalian,Dalian
2022-03-01 06:18:00,40.3101,120.9171,2022-03-01 06:34:00,40.4052,120.8913,960,D,CN~D7741,Dalian,Dalian North
2022-03-01 06:18:00,36.096,112.8223,2022-03-01 06:22:00,36.096,112.8223,240,D,CN~D7877,Zhengzhou,Zhengzhou
2022-03-01 06:18:00,40.4052,120.8913,2022-03-01 06:18:00,40.4052,120.8913,0,G,CN~G3501,Dalian North,Dalian North
2022-03-01 06:18:00,40.4052,120.8913,2022-03-01 06:44:00,41.051,121.1258,1560,G,CN~G3501,Dalian North,Wafangdian West
2022-03-01 06:19:00,40.5478,116.3778,2022-03-01 06:19:00,40.5478,116.3778,0,C,CN~C2612,Tianjin West,Tianjin West
2022-03-01 06:19:00,40.5478,116.3778,2022-03-01 06:34:00,40.7636,116.2288,900,C,CN~C2612,Tianjin West,Wuqing
2022-03-01 06:19:00,33.1398,119.9465,2022-03-01 06:21:00,33.1398,119.9465,120,C,CN~C3804,Zhangjiagang,Zhangjiagang
2022-03-01 06:19:00,24.2728,112.792,2022-03-01 06:23:00,24.2448,112.7901,240,C,CN~C6703,Wangniudun,Dongguan West
2022-03-01 06:19:00,23.9227,112.9561,2022-03-01 06:20:00,23.9227,112.9561,60,C,CN~C6722,Fuhai West,Fuhai West
2022-03-01 06:19:00,23.7618,113.2885,2022-03-01 06:19:00,23.7618,113.2885,0,C,CN~C7018,Shenzhen,Shenzhen
2022-03-01 06:19:00,23.7618,113.2885,2022-03-01 06:50:00,24.325,113.0271,1860,C,CN~C7018,Shenzhen,Dongguan
2022-03-01 06:19:00,35.7229,108.0332,2022-03-01 06:19:00,35.7229,108.0332,0,G,CN~G1914,Xi'an North,Xi'an North
2022-03-01 06:19:00,35.7229,108.0332,2022-03-01 06:35:00,35.8837,108.5826,960,G,CN~G1914,Xi'an North,Weinan North
2022-03-01 06:20:00,44.3289,128.8117,2022-03-01 06:20:00,44.3289,128.8117,0,C,CN~C1004,Yanji West,Yanji West
2022-03-01 06:20:00,44.3289,128.8117,2022-03-01 06:39:00,44.5399,128.2846,1140,C,CN~C1004,Yanji West,Antu West
2022-03-01 06:20:00,23.9227,112.9561,2022-03-01 06:24:00,23.9666,112.9598,240,C,CN~C6722,Fuhai West,Shajing West
2022-03-01 06:20:00,24.2655,113.5414,2022-03-01 06:22:00,24.2655,113.5414,120,C,CN~C7502,Huihuan,Huihuan
2022-03-01 06:20:00,24.2448,112.7901,2022-03-01 06:20:00,24.2448,112.7901,0,C,CN~C7591,Dongguan West,Dongguan West
2022-03-01 06:20:00,24.2448,112.7901,2022-03-01 06:28:00,24.2301,112.9113,480,C,CN~C7591,Dongguan West,Xipingxi
2022-03-01 06:20:00,24.3875,113.5943,2022-03-01 06:20:00,24.3875,113.5943,0,C,CN~C7592,Xiaojinkou,Xiaojinkou
2022-03-01 06:20:00,24.3875,113.5943,2022-03-01 06:25:00,24.3463,113.5937,300,C,CN~C7592,Xiaojinkou,Yunshan
2022-03-01 06:20:00,23.4432,112.7127,2022-03-01 06:20:00,23.4432,112.7127,0,C,CN~C7602,Zhuhai,Zhuhai
2022-03-01 06:20:00,23.4432,112.7127,2022-03-01 06:30:00,23.4968,112.6779,600,C,CN~C7602,Zhuhai,Mingzhu
2022-03-01 06:20:00,31.9401,103.1685,2022-03-01 06:20:00,31.9401,103.1685,0,C,CN~C9167,Chengdu East,Chengdu East
2022-03-01 06:20:00,31.9401,103.1685,2022-03-01 06:51:00,31.3731,102.8447,1860,C,CN~C9167,Chengdu East,Meishan East
2022-03-01 06:20:00,24.388,112.4843,2022-03-01 06:20:00,24.388,112.4843,0,D,CN~D7145,Guangzhou East,Guangzhou East
2022-03-01 06:20:00,24.388,112.4843,2022-03-01 07:05:00,24.0791,113.239,2700,D,CN~D7145,Guangzhou East,Dongwan South
2022-03-01 06:20:00,41.261,115.582,2022-03-01 06:20:00,41.261,115.582,0,G,CN~G0103,Beijing South,Beijing South
2022-03-01 06:20:00,41.261,115.582,2022-03-01 07:13:00,39.689,115.9769,3180,G,CN~G0103,Beijing South,Cangzhou West
2022-03-01 06:20:00,31.7474,119.6588,2022-03-01 06:23:00,31.7474,119.6588,180,G,CN~G4731,Haining West,Haining West
2022-03-01 06:20:00,40.852,115.2525,2022-03-01 06:20:00,40.852,115.2525,0,G,CN~G6730,Zhuozhou East,Zhuozhou East
2022-03-01 06:20:00,40.852,115.2525,2022-03-01 06:45:00,41.2915,115.5236,1500,G,CN~G6730,Zhuozhou East,Beijing West
2022-03-01 06:20:00,33.5236,118.6829,2022-03-01 06:22:00,33.5236,118.6829,120,G,CN~G7031,Zhenjiang,Zhenjiang
2022-03-01 06:20:00,36.109,112.9435,2022-03-01 06:20:00,36.109,112.9435,0,G,CN~G7997,Zhengzhou East,Zhengzhou East
2022-03-01 06:20:00,36.109,112.9435,2022-03-01 07:29:00,34.2838,111.8105,4140,G,CN~G7997,Zhengzhou East,Nanyang East
2022-03-01 06:20:00,43.0116,119.6741,2022-03-01 06:20:00,43.0116,119.6741,0,G,CN~G8165,Liaoning Chaoyang,Liaoning Chaoyang
2022-03-01 06:20:00,43.0116,119.6741,2022-03-01 06:32:00,43.1822,120.0592,720,G,CN~G8165,Liaoning Chaoyang,Beipiao
2022-03-01 06:20:00,34.9078,118.4358,2022-03-01 06:20:00,34.9078,118.4358,0,G,CN~G8287,Huai'an East,Huai'an East
2022-03-01 06:20:00,34.9078,118.4358,2022-03-01 06:52:00,34.71,119.4472,1920,G,CN~G8287,Huai'an East,Yancheng
2022-03-01 06:20:00,35.6129,116.5231,2022-03-01 06:20:00,35.6129,116.5231,0,G,CN~G8311,Xuzhou East,Xuzhou East
2022-03-01 06:20:00,35.6129,116.5231,2022-03-01 06:48:00,35.6735,117.565,1680,G,CN~G8311,Xuzhou East,Xinyi South
2022-03-01 06:20:00,30.8008,105.4946,2022-03-01 06:20:00,30.8008,105.4946,0,G,CN~G8588,Chongqing West,Chongqing West
2022-03-01 06:20:00,30.8008,105.4946,2022-03-01 07:38:00,31.9401,103.1685,4680,G,CN~G8588,Chongqing West,Chengdu East
2022-03-01 06:20:00,41.4376,115.5185,2022-03-01 06:20:00,41.4376,115.5185,0,G,CN~G8801,Qinghe,Qinghe
2022-03-01 06:20:00,41.4376,115.5185,2022-03-01 07:10:00,42.3193,114.6363,3000,G,CN~G8801,Qinghe,Taizicheng
2022-03-01 06:21:00,33.1398,119.9465,2022-03-01 06:31:00,33.0183,120.0533,600,C,CN~C3804,Zhangjiagang,Changshu
2022-03-01 06:21:00,38.9221,120.6629,2022-03-01 06:21:00,38.9221,120.6629,0,C,CN~C6520,Yantai,Yantai
2022-03-01 06:21:00,38.9221,120.6629,2022-03-01 06:59:00,38.2959,119.9804,2280,C,CN~C6520,Yantai,Laiyang
2022-03-01 06:21:00,42.009,108.9418,2022-03-01 06:21:00,42.009,108.9418,0,D,CN~D6768,Baotou,Baotou
2022-03-01 06:21:00,42.009,108.9418,2022-03-01 06:32:00,41.973,109.133,660,D,CN~D6768,Baotou,Baotou East
2022-03-01 06:21:00,43.0802,122.7145,2022-03-01 06:23:00,43.0802,122.7145,120,D,CN~D7661,Shenyang South,Shenyang South
2022-03-01 06:21:00,47.2136,125.9875,2022-03-01 06:23:00,47.2136,125.9875,120,D,CN~D7811,Harbin,Harbin
2022-03-01 06:21:00,31.8472,119.8381,2022-03-01 06:23:00,31.8472,119.8381,120,G,CN~G7541,Tongxiang,Tongxiang
2022-03-01 06:21:00,30.6351,120.7016,2022-03-01 06:21:00,30.6351,120.7016,0,G,CN~G7724,Ninghai,Ninghai
2022-03-01 06:21:00,30.6351,120.7016,2022-03-01 06:49:00,31.1659,120.8214,1680,G,CN~G7724,Ninghai,Ningbo
2022-03-01 06:21:00,45.0357,121.5642,2022-03-01 06:21:00,45.0357,121.5642,0,G,CN~G8148,Tongliao,Tongliao
2022-03-01 06:21:00,45.0357,121.5642,2022-03-01 06:45:00,44.3837,121.6503,1440,G,CN~G8148,Tongliao,Ganqika
2022-03-01 06:22:00,32.1206,105.1381,2022-03-01 06:22:00,32.1206,105.1381,0,C,CN~C0771,Nanchong,Nanchong
2022-03-01 06:22:00,32.1206,105.1381,2022-03-01 06:56:00,31.8539,104.5887,2040,C,CN~C0771,Nanchong,Suining
2022-03-01 06:22:00,41.261,115.582,2022-03-01 06:22:00,41.261,115.582,0,C,CN~C2608,Beijing South,Beijing South
2022-03-01 06:22:00,24.2655,113.5414,2022-03-01 06:26:00,24.2413,113.5015,240,C,CN~C7502,Huihuan,Chenjiangnan
2022-03-01 06:22:00,24.2241,112.4276,2022-03-01 06:22:00,24.2241,112.4276,0,D,CN~D7139,Guangzhou South,Guangzhou South
2022-03-01 06:22:00,24.2241,112.4276,2022-03-01 06:51:00,23.7749,112.5941,1740,D,CN~D7139,Guangzhou South,Zhongshan
2022-03-01 06:22:00,36.096,112.8223,2022-03-01 06:31:00,36.1648,112.7789,540,D,CN~D7877,Zhengzhou,Nanyangzhai
2022-03-01 06:22:00,37.5306,119.6398,2022-03-01 06:31:00,37.5306,119.6398,540,G,CN~G0278,Qingdao North,Qingdao North
2022-03-01 06:22:00,33.3936,120.1346,2022-03-01 06:22:00,33.3936,120.1346,0,G,CN~G2632,Nantong,Nantong
2022-03-01 06:22:00,33.3936,120.1346,2022-03-01 06:43:00,33.6733,119.8986,1260,G,CN~G2632,Nantong,Rugao South
2022-03-01 06:22:00,33.5236,118.6829,2022-03-01 06:44:00,33.1068,119.2327,1320,G,CN~G7031,Zhenjiang,Changzhou
2022-03-01 06:22:00,30.874,118.6787,2022-03-01 06:24:00,30.874,118.6787,120,G,CN~G7552,Jiande,Jiande
2022-03-01 06:22:00,28.9091,119.8146,2022-03-01 06:22:00,28.9091,119.8146,0,G,CN~G7572,Pingyang,Pingyang
2022-03-01 06:22:00,28.9091,119.8146,2022-03-01 06:39:00,29.2526,119.8557,1020,G,CN~G7572,Pingyang,Wenzhou South
2022-03-01 06:22:00,31.9401,103.1685,2022-03-01 06:22:00,31.9401,103.1685,0,G,CN~G8601,Chengdu East,Chengdu East
2022-03-01 06:22:00,31.9401,103.1685,2022-03-01 07:13:00,30.6716,105.0014,3060,G,CN~G8601,Chengdu East,Yongchuan East
2022-03-01 06:23:00,40.7636,116.2288,2022-03-01 06:45:00,41.261,115.582,1320,C,CN~C2202,Wuqing,Beijing South
2022-03-01 06:23:00,24.6659,112.3954,2022-03-01 06:24:00,24.6659,112.3954,60,C,CN~C4757,Huachengjie,Huachengjie
2022-03-01 06:23:00,32.2065,102.627,2022-03-01 06:23:00,32.2065,102.627,0,C,CN~C6101,Qingchengshan,Qingchengshan
2022-03-01 06:23:00,24.2448,112.7901,2022-03-01 06:24:00,24.2448,112.7901,60,C,CN~C6703,Dongguan West,Dongguan West
2022-03-01 06:23:00,27.3814,118.5701,2022-03-01 06:23:00,27.3814,118.5701,0,D,CN~D6201,Fuzhou,Fuzhou
2022-03-01 06:23:00,27.3814,118.5701,2022-03-01 06:39:00,27.2517,118.6415,960,D,CN~D6201,Fuzhou,Fuzhou South
2022-03-01 06:23:00,41.522,123.7113,2022-03-01 06:23:00,41.522,123.7113,0,D,CN~D7634,Dandong,Dandong
2022-03-01 06:23:00,41.522,123.7113,2022-03-01 06:39:00,41.8661,123.4551,960,D,CN~D7634,Dandong,Fengcheng East
2022-03-01 06:23:00,43.0802,122.7145,2022-03-01 06:47:00,42.7041,123.0719,1440,D,CN~D7661,Shenyang South,Benxi
2022-03-01 06:23:00,47.2136,125.9875,2022-03-01 06:52:00,47.2288,126.8282,1740,D,CN~D7811,Harbin,Binzhou
2022-03-01 06:23:00,47.6743,130.0361,2022-03-01 06:25:00,47.6743,130.0361,120,D,CN~D7902,Huanan East,Huanan East
2022-03-01 06:23:00,31.7474,119.6588,2022-03-01 06:36:00,31.5991,119.477,780,G,CN~G4731,Haining West,Hangzhou East
2022-03-01 06:23:00,31.0295,119.4479,2022-03-01 06:25:00,31.0295,119.4479,120,G,CN~G7341,Zhuji,Zhuji
2022-03-01 06:23:00,35.9575,118.409,2022-03-01 06:23:00,35.9575,118.409,0,G,CN~G7461,Lianyungang,Lianyungang
2022-03-01 06:23:00,35.9575,118.409,2022-03-01 06:59:00,35.1168,118.4436,2160,G,CN~G7461,Lianyungang,Lianshui
2022-03-01 06:23:00,31.8472,119.8381,2022-03-01 06:35:00,31.6891,119.5616,720,G,CN~G7541,Tongxiang,Linping South
2022-03-01 06:23:00,44.3258,129.8137,2022-03-01 06:23:00,44.3258,129.8137,0,G,CN~G8128,Hunchun,Hunchun
2022-03-01 06:23:00,44.3258,129.8137,2022-03-01 06:45:00,44.4218,129.2024,1320,G,CN~G8128,Hunchun,Tumen North
2022-03-01 06:23:00,30.2225,104.4665,2022-03-01 06:23:00,30.2225,104.4665,0,G,CN~G8770,Luzhou,Luzhou
2022-03-01 06:23:00,30.2225,104.4665,2022-03-01 06:52:00,30.6541,103.9187,1740,G,CN~G8770,Luzhou,Zigong
2022-03-01 06:24:00,30.9115,105.6116,2022-03-01 06:24:00,30.9115,105.6116,0,C,CN~C0719,Chongqing North,Chongqing North
2022-03-01 06:24:00,30.9115,105.6116,2022-03-01 06:58:00,31.2647,105.3335,2040,C,CN~C0719,Chongqing North,Hechuan
2022-03-01 06:24:00,31.9401,103.1685,2022-03-01 06:24:00,31.9401,103.1685,0,C,CN~C0790,Chengdu East,Chengdu East
2022-03-01 06:24:00,31.9401,103.1685,2022-03-01 08:03:00,32.1206,105.1381,5940,C,CN~C0790,Chengdu East,Nanchong
2022-03-01 06:24:00,24.6659,112.3954,2022-03-01 06:27:00,24.665,112.4269,180,C,CN~C4757,Huachengjie,Huashanzhen
2022-03-01 06:24:00,24.2448,112.7901,2022-03-01 06:28:00,24.2158,112.7817,240,C,CN~C6703,Dongguan West,Hongmei
2022-03-01 06:24:00,23.9666,112.9598,2022-03-01 06:26:00,23.9666,112.9598,120,C,CN~C6722,Shajing West,Shajing West
2022-03-01 06:24:00,23.7618,113.2885,2022-03-01 06:24:00,23.7618,113.2885,0,C,CN~C7090,Shenzhen,Shenzhen
2022-03-01 06:24:00,23.7618,113.2885,2022-03-01 06:44:00,24.136,113.2383,1200,C,CN~C7090,Shenzhen,Zhangmutou
2022-03-01 06:24:00,38.7992,121.4348,2022-03-01 06:31:00,38.8689,121.3386,420,D,CN~D2926,Weihai,Weihai North
2022-03-01 06:24:00,24.7807,115.7973,2022-03-01 06:24:00,24.7807,115.7973,0,D,CN~D7183,Chaoshan,Chaoshan
2022-03-01 06:24:00,24.7807,115.7973,2022-03-01 07:36:00,23.9403,113.5022,4320,D,CN~D7183,Chaoshan,Shenzhen Pingshan
2022-03-01 06:24:00,47.3223,128.199,2022-03-01 06:26:00,47.3223,128.199,120,D,CN~D7812,Fangzheng,Fangzheng
2022-03-01 06:24:00,30.874,118.6787,2022-03-01 06:48:00,31.3052,119.2533,1440,G,CN~G7552,Jiande,Fuyang
2022-03-01 06:24:00,33.1204,116.5086,2022-03-01 06:24:00,33.1204,116.5086,0,G,CN~G7740,Hefei South,Hefei South
2022-03-01 06:24:00,33.1204,116.5086,2022-03-01 07:12:00,33.2928,118.0396,2880,G,CN~G7740,Hefei South,Nanjing South
2022-03-01 06:24:00,32.566,120.7383,2022-03-01 06:24:00,32.566,120.7383,0,G,CN~G7784,Shanghai,Shanghai
2022-03-01 06:24:00,32.566,120.7383,2022-03-01 06:43:00,32.6706,120.2264,1140,G,CN~G7784,Shanghai,Kunshan South
2022-03-01 06:25:00,45.4282,125.0432,2022-03-01 06:27:00,45.4282,125.0432,120,C,CN~C1003,Longjia,Longjia
2022-03-01 06:25:00,45.2942,125.9343,2022-03-01 06:25:00,45.2942,125.9343,0,C,CN~C1202,Jilin,Jilin
2022-03-01 06:25:00,45.2942,125.9343,2022-03-01 06:51:00,45.4579,125.1553,1560,C,CN~C1202,Jilin,Jiutai South
2022-03-01 06:25:00,31.9401,103.1685,2022-03-01 06:25:00,31.9401,103.1685,0,C,CN~C5971,Chengdu East,Chengdu East
2022-03-01 06:25:00,31.9401,103.1685,2022-03-01 06:56:00,31.3731,102.8447,1860,C,CN~C5971,Chengdu East,Meishan East
2022-03-01 06:25:00,24.3463,113.5937,2022-03-01 06:27:00,24.3463,113.5937,120,C,CN~C7592,Yunshan,Yunshan
2022-03-01 06:25:00,47.8623,124.6583,2022-03-01 06:27:00,47.8623,124.6583,120,D,CN~D6911,Anda,Anda
2022-03-01 06:25:00,43.2082,122.7019,2022-03-01 06:25:00,43.2082,122.7019,0,D,CN~D7603,Shenyang,Shenyang
2022-03-01 06:25:00,43.2082,122.7019,2022-03-01 06:56:00,42.7041,123.0719,1860,D,CN~D7603,Shenyang,Benxi
2022-03-01 06:25:00,47.6743,130.0361,2022-03-01 06:44:00,47.1974,130.1972,1140,D,CN~D7902,Huanan East,Qitaihexi
2022-03-01 06:25:00,32.6706,120.2264,2022-03-01 06:27:00,32.6706,120.2264,120,G,CN~G7072,Kunshan South,Kunshan South
2022-03-01 06:25:00,31.0295,119.4479,2022-03-01 06:51:00,30.4113,118.9954,1560,G,CN~G7341,Zhuji,Jinhua South
2022-03-01 06:25:00,46.454,125.3515,2022-03-01 06:25:00,46.454,125.3515,0,G,CN~G8092,Fuyu North,Fuyu North
2022-03-01 06:25:00,46.454,125.3515,2022-03-01 06:41:00,45.9873,125.018,960,G,CN~G8092,Fuyu North,Dehui West
2022-03-01 06:26:00,33.1398,119.9465,2022-03-01 06:32:00,33.1398,119.9465,360,C,CN~C3712,Zhangjiagang,Zhangjiagang
2022-03-01 06:26:00,23.9666,112.9598,2022-03-01 06:32:00,24.0125,112.93,360,C,CN~C6722,Shajing West,Chang'an
2022-03-01 06:26:00,24.2413,113.5015,2022-03-01 06:27:00,24.2413,113.5015,60,C,CN~C7502,Chenjiangnan,Chenjiangnan
2022-03-01 06:26:00,48.12,124.2164,2022-03-01 06:28:00,48.12,124.2164,120,D,CN~D6912,Daqing West,Daqing West
2022-03-01 06:26:00,47.3223,128.199,2022-03-01 07:03:00,47.2288,126.8282,2220,D,CN~D7812,Fangzheng,Binzhou
2022-03-01 06:26:00,37.4248,119.5771,2022-03-01 06:26:00,37.4248,119.5771,0,G,CN~G0284,Qingdao,Qingdao
2022-03-01 06:26:00,37.4248,119.5771,2022-03-01 06:45:00,37.5306,119.6398,1140,G,CN~G0284,Qingdao,Qingdao North
2022-03-01 06:26:00,41.2915,115.5236,2022-03-01 06:26:00,41.2915,115.5236,0,G,CN~G0437,Beijing West,Beijing West
2022-03-01 06:26:00,41.2915,115.5236,2022-03-01 07:38:00,39.3892,113.6591,4320,G,CN~G0437,Beijing West,Shijiazhuang
2022-03-01 06:26:00,37.5306,119.6398,2022-03-01 06:26:00,37.5306,119.6398,0,G,CN~G1842,Qingdao North,Qingdao North
2022-03-01 06:26:00,37.5306,119.6398,2022-03-01 07:21:00,38.0625,118.3422,3300,G,CN~G1842,Qingdao North,Weifang
2022-03-01 06:26:00,31.5991,119.477,2022-03-01 06:26:00,31.5991,119.477,0,G,CN~G1874,Hangzhou East,Hangzhou East
2022-03-01 06:26:00,31.5991,119.477,2022-03-01 06:39:00,31.8548,119.3226,780,G,CN~G1874,Hangzhou East,Deqing
2022-03-01 06:26:00,39.3892,113.6591,2022-03-01 06:26:00,39.3892,113.6591,0,G,CN~G6722,Shijiazhuang,Shijiazhuang
2022-03-01 06:26:00,39.3892,113.6591,2022-03-01 06:49:00,39.8917,114.259,1380,G,CN~G6722,Shijiazhuang,Dingzhou East
2022-03-01 06:26:00,33.7328,118.7804,2022-03-01 06:26:00,33.7328,118.7804,0,G,CN~G8279,Yangzhoudong,Yangzhoudong
2022-03-01 06:26:00,33.7328,118.7804,2022-03-01 07:06:00,33.1068,119.2327,2400,G,CN~G8279,Yangzhoudong,Changzhou
2022-03-01 06:26:00,41.838,115.1807,2022-03-01 06:26:00,41.838,115.1807,0,G,CN~G8881,Yanqing,Yanqing
2022-03-01 06:26:00,33.4124,118.0388,2022-03-01 06:26:00,33.4124,118.0388,0,G,CN~G9239,Nanjing,Nanjing
2022-03-01 06:26:00,33.4124,118.0388,2022-03-01 06:46:00,33.5236,118.6829,1200,G,CN~G9239,Nanjing,Zhenjiang
2022-03-01 06:27:00,45.4282,125.0432,2022-03-01 06:57:00,45.2942,125.9343,1800,C,CN~C1003,Longjia,Jilin
2022-03-01 06:27:00,41.261,115.582,2022-03-01 06:27:00,41.261,115.582,0,C,CN~C2603,Beijing South,Beijing South
2022-03-01 06:27:00,41.261,115.582,2022-03-01 06:59:00,40.5478,116.3778,1920,C,CN~C2603,Beijing South,Tianjin West
2022-03-01 06:27:00,33.3936,120.1346,2022-03-01 06:27:00,33.3936,120.1346,0,C,CN~C3762,Nantong,Nantong
2022-03-01 06:27:00,33.3936,120.1346,2022-03-01 06:52:00,33.7121,119.8768,1500,C,CN~C3762,Nantong,Rugao
2022-03-01 06:27:00,24.665,112.4269,2022-03-01 06:28:00,24.665,112.4269,60,C,CN~C4757,Huashanzhen,Huashanzhen
2022-03-01 06:27:00,24.325,113.0271,2022-03-01 06:29:00,24.325,113.0271,120,C,CN~C7001,Dongguan,Dongguan
2022-03-01 06:27:00,24.2413,113.5015,2022-03-01 06:34:00,24.2145,113.4033,420,C,CN~C7502,Chenjiangnan,Lilinbei
2022-03-01 06:27:00,24.3463,113.5937,2022-03-01 06:31:00,24.3237,113.5773,240,C,CN~C7592,Yunshan,Xihudong
2022-03-01 06:27:00,31.1659,120.8214,2022-03-01 06:27:00,31.1659,120.8214,0,D,CN~D2160,Ningbo,Ningbo
2022-03-01 06:27:00,31.1659,120.8214,2022-03-01 06:48:00,31.4042,120.4467,1260,D,CN~D2160,Ningbo,Yuyao North
2022-03-01 06:27:00,24.3155,112.1884,2022-03-01 06:29:00,24.3155,112.1884,120,D,CN~D4269,Foshan West,Foshan West
2022-03-01 06:27:00,47.8623,124.6583,2022-03-01 06:37:00,47.9938,124.4557,600,D,CN~D6911,Anda,Daqing East
2022-03-01 06:27:00,27.0846,113.9983,2022-03-01 06:27:00,27.0846,113.9983,0,G,CN~G1386,Ganzhou West,Ganzhou West
2022-03-01 06:27:00,27.0846,113.9983,2022-03-01 07:13:00,28.4147,114.1168,2760,G,CN~G1386,Ganzhou West,Ji'an West
2022-03-01 06:27:00,38.0353,116.1036,2022-03-01 06:27:00,38.0353,116.1036,0,G,CN~G2661,Jinan West,Jinan West
2022-03-01 06:27:00,38.0353,116.1036,2022-03-01 06:44:00,37.5333,116.248,1020,G,CN~G2661,Jinan West,Taian
2022-03-01 06:27:00,32.6706,120.2264,2022-03-01 06:38:00,32.6473,119.8813,660,G,CN~G7072,Kunshan South,Suzhou
2022-03-01 06:27:00,32.5099,120.6013,2022-03-01 06:27:00,32.5099,120.6013,0,G,CN~G7333,Shanghai Hongqiao,Shanghai Hongqiao
2022-03-01 06:27:00,32.5099,120.6013,2022-03-01 07:07:00,31.7474,119.6588,2400,G,CN~G7333,Shanghai Hongqiao,Haining West
2022-03-01 06:27:00,30.929,120.7478,2022-03-01 06:27:00,30.929,120.7478,0,G,CN~G7534,Fenghua,Fenghua
2022-03-01 06:27:00,30.929,120.7478,2022-03-01 06:44:00,31.1659,120.8214,1020,G,CN~G7534,Fenghua,Ningbo
2022-03-01 06:28:00,45.8758,124.4949,2022-03-01 06:31:00,45.8758,124.4949,180,C,CN~C0527,Nong'an,Nong'an
2022-03-01 06:28:00,41.261,115.582,2022-03-01 06:28:00,41.261,115.582,0,C,CN~C2002,Beijing South,Beijing South
2022-03-01 06:28:00,24.665,112.4269,2022-03-01 06:36:00,24.6357,112.465,480,C,CN~C4757,Huashanzhen,Baiyun Airport North
2022-03-01 06:28:00,24.2158,112.7817,2022-03-01 06:29:00,24.2158,112.7817,60,C,CN~C6703,Hongmei,Hongmei
2022-03-01 06:28:00,24.388,112.4843,2022-03-01 06:34:00,24.388,112.4843,360,C,CN~C7027,Guangzhou East,Guangzhou East
2022-03-01 06:28:00,24.2301,112.9113,2022-03-01 06:29:00,24.2301,112.9113,60,C,CN~C7591,Xipingxi,Xipingxi
2022-03-01 06:28:00,23.88,112.4281,2022-03-01 06:30:00,23.88,112.4281,120,C,CN~C7601,Xiaolan,Xiaolan
2022-03-01 06:28:00,39.1687,111.7575,2022-03-01 06:28:00,39.1687,111.7575,0,D,CN~D2537,Taiyuan South,Taiyuan South
2022-03-01 06:28:00,39.1687,111.7575,2022-03-01 07:51:00,36.9579,110.415,4980,D,CN~D2537,Taiyuan South,Houma West
2022-03-01 06:28:00,31.9401,103.1685,2022-03-01 06:28:00,31.9401,103.1685,0,D,CN~D5111,Chengdu East,Chengdu East
2022-03-01 06:28:00,31.9401,103.1685,2022-03-01 06:57:00,31.4328,103.7183,1740,D,CN~D5111,Chengdu East,Ziyang North
2022-03-01 06:28:00,48.12,124.2164,2022-03-01 06:43:00,47.8623,124.6583,900,D,CN~D6912,Daqing West,Anda
2022-03-01 06:28:00,36.109,112.9435,2022-03-01 06:28:00,36.109,112.9435,0,D,CN~D7873,Zhengzhou East,Zhengzhou East
2022-03-01 06:28:00,36.109,112.9435,2022-03-01 06:44:00,36.096,112.8223,960,D,CN~D7873,Zhengzhou East,Zhengzhou
